id,speed,travel_time,status,data_as_of,link_id,link_name,link_points,encoded_poly_line,borough,owner,transcom_id,data_id
2604,37.1,29.1,OK,2026-01-15T09:25:00.000,CHD_DM_015,Dakshin Marg - Seg 15,"30.7244,76.8167",,CHANDIGARH,CHDTA,3604,2604
2605,39.7,27.2,OK,2026-01-15T09:25:00.000,CHD_DM_016,Dakshin Marg - Seg 16,"30.7215,76.82",,CHANDIGARH,CHDTA,3605,2605
2606,39.3,27.5,OK,2026-01-15T09:25:00.000,CHD_HM_001,Himalaya Marg - Seg 1,"30.723,76.75",,CHANDIGARH,CHDTA,3606,2606
2607,26.0,41.5,OK,2026-01-15T09:25:00.000,CHD_HM_002,Himalaya Marg - Seg 2,"30.7209,76.7532",,CHANDIGARH,CHDTA,3607,2607
2608,32.0,33.8,OK,2026-01-15T09:25:00.000,CHD_HM_003,Himalaya Marg - Seg 3,"30.7236,76.7564",,CHANDIGARH,CHDTA,3608,2608
2609,29.2,37.0,OK,2026-01-15T09:25:00.000,CHD_HM_004,Himalaya Marg - Seg 4,"30.7208,76.7595",,CHANDIGARH,CHDTA,3609,2609
2610,37.7,28.6,OK,2026-01-15T09:25:00.000,CHD_HM_005,Himalaya Marg - Seg 5,"30.7219,76.7627",,CHANDIGARH,CHDTA,3610,2610
2611,29.9,36.1,OK,2026-01-15T09:25:00.000,CHD_HM_006,Himalaya Marg - Seg 6,"30.7249,76.7659",,CHANDIGARH,CHDTA,3611,2611
2612,33.3,32.4,OK,2026-01-15T09:25:00.000,CHD_HM_007,Himalaya Marg - Seg 7,"30.7232,76.7691",,CHANDIGARH,CHDTA,3612,2612
2613,25.1,43.0,OK,2026-01-15T09:25:00.000,CHD_HM_008,Himalaya Marg - Seg 8,"30.7228,76.7723",,CHANDIGARH,CHDTA,3613,2613
2614,28.0,38.6,OK,2026-01-15T09:25:00.000,CHD_HM_009,Himalaya Marg - Seg 9,"30.7234,76.7755",,CHANDIGARH,CHDTA,3614,2614
2615,33.5,32.2,OK,2026-01-15T09:25:00.000,CHD_HM_010,Himalaya Marg - Seg 10,"30.7242,76.7786",,CHANDIGARH,CHDTA,3615,2615
2616,29.6,36.5,OK,2026-01-15T09:25:00.000,CHD_HM_011,Himalaya Marg - Seg 11,"30.7239,76.7818",,CHANDIGARH,CHDTA,3616,2616
2617,34.3,31.5,OK,2026-01-15T09:25:00.000,CHD_HM_012,Himalaya Marg - Seg 12,"30.7211,76.785",,CHANDIGARH,CHDTA,3617,2617
2618,32.0,33.8,OK,2026-01-15T09:25:00.000,CHD_VP_001,Vidhya Path - Seg 1,"30.7453,76.76",,CHANDIGARH,CHDTA,3618,2618
2619,33.9,31.9,OK,2026-01-15T09:25:00.000,CHD_VP_002,Vidhya Path - Seg 2,"30.7482,76.7641",,CHANDIGARH,CHDTA,3619,2619
2620,32.4,33.3,OK,2026-01-15T09:25:00.000,CHD_VP_003,Vidhya Path - Seg 3,"30.7477,76.7682",,CHANDIGARH,CHDTA,3620,2620
2621,36.6,29.5,OK,2026-01-15T09:25:00.000,CHD_VP_004,Vidhya Path - Seg 4,"30.7471,76.7723",,CHANDIGARH,CHDTA,3621,2621
2622,27.9,38.7,OK,2026-01-15T09:25:00.000,CHD_VP_005,Vidhya Path - Seg 5,"30.7544,76.7764",,CHANDIGARH,CHDTA,3622,2622
2623,38.5,28.1,OK,2026-01-15T09:25:00.000,CHD_VP_006,Vidhya Path - Seg 6,"30.7538,76.7805",,CHANDIGARH,CHDTA,3623,2623
2624,36.4,29.7,OK,2026-01-15T09:25:00.000,CHD_VP_007,Vidhya Path - Seg 7,"30.7481,76.7845",,CHANDIGARH,CHDTA,3624,2624
2625,28.7,37.6,OK,2026-01-15T09:25:00.000,CHD_VP_008,Vidhya Path - Seg 8,"30.7516,76.7886",,CHANDIGARH,CHDTA,3625,2625
2626,25.1,43.0,OK,2026-01-15T09:25:00.000,CHD_VP_009,Vidhya Path - Seg 9,"30.749,76.7927",,CHANDIGARH,CHDTA,3626,2626
2627,31.2,34.6,OK,2026-01-15T09:25:00.000,CHD_VP_010,Vidhya Path - Seg 10,"30.7541,76.7968",,CHANDIGARH,CHDTA,3627,2627
2628,28.5,37.9,OK,2026-01-15T09:25:00.000,CHD_VP_011,Vidhya Path - Seg 11,"30.7496,76.8009",,CHANDIGARH,CHDTA,3628,2628
2629,30.2,35.8,OK,2026-01-15T09:25:00.000,CHD_VP_012,Vidhya Path - Seg 12,"30.7476,76.805",,CHANDIGARH,CHDTA,3629,2629
2630,37.6,28.7,OK,2026-01-15T09:25:00.000,CHD_PM_001,Purv Marg - Seg 1,"30.7125,76.79",,CHANDIGARH,CHDTA,3630,2630
2631,38.2,28.3,OK,2026-01-15T09:25:00.000,CHD_PM_002,Purv Marg - Seg 2,"30.7156,76.7936",,CHANDIGARH,CHDTA,3631,2631
2632,39.3,27.5,OK,2026-01-15T09:25:00.000,CHD_PM_003,Purv Marg - Seg 3,"30.7126,76.7973",,CHANDIGARH,CHDTA,3632,2632
2633,25.0,43.2,OK,2026-01-15T09:25:00.000,CHD_PM_004,Purv Marg - Seg 4,"30.7158,76.8009",,CHANDIGARH,CHDTA,3633,2633
2634,34.9,30.9,OK,2026-01-15T09:25:00.000,CHD_PM_005,Purv Marg - Seg 5,"30.719,76.8045",,CHANDIGARH,CHDTA,3634,2634
2635,37.7,28.6,OK,2026-01-15T09:25:00.000,CHD_PM_006,Purv Marg - Seg 6,"30.714,76.8082",,CHANDIGARH,CHDTA,3635,2635
2636,35.9,30.1,OK,2026-01-15T09:25:00.000,CHD_PM_007,Purv Marg - Seg 7,"30.7122,76.8118",,CHANDIGARH,CHDTA,3636,2636
2637,26.6,40.6,OK,2026-01-15T09:25:00.000,CHD_PM_008,Purv Marg - Seg 8,"30.72,76.8155",,CHANDIGARH,CHDTA,3637,2637
2638,32.9,32.8,OK,2026-01-15T09:25:00.000,CHD_PM_009,Purv Marg - Seg 9,"30.7151,76.8191",,CHANDIGARH,CHDTA,3638,2638
2639,28.6,37.8,OK,2026-01-15T09:25:00.000,CHD_PM_010,Purv Marg - Seg 10,"30.7109,76.8227",,CHANDIGARH,CHDTA,3639,2639
2640,32.4,33.3,OK,2026-01-15T09:25:00.000,CHD_PM_011,Purv Marg - Seg 11,"30.7105,76.8264",,CHANDIGARH,CHDTA,3640,2640
2641,25.9,41.7,OK,2026-01-15T09:25:00.000,CHD_PM_012,Purv Marg - Seg 12,"30.7111,76.83",,CHANDIGARH,CHDTA,3641,2641
2642,40.0,27.0,OK,2026-01-15T09:25:00.000,CHD_S8_001,Sec 8/9 Road - Seg 1,"30.75,76.7791",,CHANDIGARH,CHDTA,3642,2642
2643,35.7,30.3,OK,2026-01-15T09:25:00.000,CHD_S8_002,Sec 8/9 Road - Seg 2,"30.7521,76.7794",,CHANDIGARH,CHDTA,3643,2643
2644,26.4,40.9,OK,2026-01-15T09:25:00.000,CHD_S8_003,Sec 8/9 Road - Seg 3,"30.7543,76.7786",,CHANDIGARH,CHDTA,3644,2644
2645,38.8,27.8,OK,2026-01-15T09:25:00.000,CHD_S8_004,Sec 8/9 Road - Seg 4,"30.7564,76.7779",,CHANDIGARH,CHDTA,3645,2645
2646,38.5,28.1,OK,2026-01-15T09:25:00.000,CHD_S8_005,Sec 8/9 Road - Seg 5,"30.7586,76.7786",,CHANDIGARH,CHDTA,3646,2646
2647,32.8,32.9,OK,2026-01-15T09:25:00.000,CHD_S8_006,Sec 8/9 Road - Seg 6,"30.7607,76.7798",,CHANDIGARH,CHDTA,3647,2647
2648,35.5,30.4,OK,2026-01-15T09:25:00.000,CHD_S8_007,Sec 8/9 Road - Seg 7,"30.7629,76.7789",,CHANDIGARH,CHDTA,3648,2648
2649,30.6,35.3,OK,2026-01-15T09:25:00.000,CHD_S8_008,Sec 8/9 Road - Seg 8,"30.765,76.7797",,CHANDIGARH,CHDTA,3649,2649
2650,39.6,27.3,OK,2026-01-15T09:25:00.000,CHD_S16_001,Sec 16/17 Road - Seg 1,"30.75,76.7857",,CHANDIGARH,CHDTA,3650,2650
2651,26.3,41.1,OK,2026-01-15T09:25:00.000,CHD_S16_002,Sec 16/17 Road - Seg 2,"30.7521,76.784",,CHANDIGARH,CHDTA,3651,2651
2652,26.4,40.9,OK,2026-01-15T09:25:00.000,CHD_S16_003,Sec 16/17 Road - Seg 3,"30.7543,76.7854",,CHANDIGARH,CHDTA,3652,2652
2653,27.0,40.0,OK,2026-01-15T09:25:00.000,CHD_S16_004,Sec 16/17 Road - Seg 4,"30.7564,76.7854",,CHANDIGARH,CHDTA,3653,2653
2654,37.3,29.0,OK,2026-01-15T09:25:00.000,CHD_S16_005,Sec 16/17 Road - Seg 5,"30.7586,76.7851",,CHANDIGARH,CHDTA,3654,2654
2655,26.1,41.4,OK,2026-01-15T09:25:00.000,CHD_S16_006,Sec 16/17 Road - Seg 6,"30.7607,76.7845",,CHANDIGARH,CHDTA,3655,2655
2656,33.5,32.2,OK,2026-01-15T09:25:00.000,CHD_S16_007,Sec 16/17 Road - Seg 7,"30.7629,76.7853",,CHANDIGARH,CHDTA,3656,2656
2657,31.5,34.3,OK,2026-01-15T09:25:00.000,CHD_S16_008,Sec 16/17 Road - Seg 8,"30.765,76.7842",,CHANDIGARH,CHDTA,3657,2657
2658,39.5,27.3,OK,2026-01-15T09:25:00.000,CHD_S22_001,Sec 22/23 Road - Seg 1,"30.75,76.7919",,CHANDIGARH,CHDTA,3658,2658
2659,28.6,37.8,OK,2026-01-15T09:25:00.000,CHD_S22_002,Sec 22/23 Road - Seg 2,"30.7521,76.7919",,CHANDIGARH,CHDTA,3659,2659
2660,28.9,37.4,OK,2026-01-15T09:25:00.000,CHD_S22_003,Sec 22/23 Road - Seg 3,"30.7543,76.7929",,CHANDIGARH,CHDTA,3660,2660
2661,29.7,36.4,OK,2026-01-15T09:25:00.000,CHD_S22_004,Sec 22/23 Road - Seg 4,"30.7564,76.7928",,CHANDIGARH,CHDTA,3661,2661
2662,37.0,29.2,OK,2026-01-15T09:25:00.000,CHD_S22_005,Sec 22/23 Road - Seg 5,"30.7586,76.7915",,CHANDIGARH,CHDTA,3662,2662
2663,35.5,30.4,OK,2026-01-15T09:25:00.000,CHD_S22_006,Sec 22/23 Road - Seg 6,"30.7607,76.792",,CHANDIGARH,CHDTA,3663,2663
2664,36.0,30.0,OK,2026-01-15T09:25:00.000,CHD_S22_007,Sec 22/23 Road - Seg 7,"30.7629,76.7914",,CHANDIGARH,CHDTA,3664,2664
2665,29.8,36.2,OK,2026-01-15T09:25:00.000,CHD_S22_008,Sec 22/23 Road - Seg 8,"30.765,76.7928",,CHANDIGARH,CHDTA,3665,2665
2666,29.1,37.1,OK,2026-01-15T09:25:00.000,CHD_S34_001,Sec 34/35 Road - Seg 1,"30.75,76.7997",,CHANDIGARH,CHDTA,3666,2666
2667,26.1,41.4,OK,2026-01-15T09:25:00.000,CHD_S34_002,Sec 34/35 Road - Seg 2,"30.7521,76.7986",,CHANDIGARH,CHDTA,3667,2667
2668,28.0,38.6,OK,2026-01-15T09:25:00.000,CHD_S34_003,Sec 34/35 Road - Seg 3,"30.7543,76.7993",,CHANDIGARH,CHDTA,3668,2668
2669,36.7,29.4,OK,2026-01-15T09:25:00.000,CHD_S34_004,Sec 34/35 Road - Seg 4,"30.7564,76.7992",,CHANDIGARH,CHDTA,3669,2669
2670,33.8,32.0,OK,2026-01-15T09:25:00.000,CHD_S34_005,Sec 34/35 Road - Seg 5,"30.7586,76.7983",,CHANDIGARH,CHDTA,3670,2670
2671,27.3,39.6,OK,2026-01-15T09:25:00.000,CHD_S34_006,Sec 34/35 Road - Seg 6,"30.7607,76.7995",,CHANDIGARH,CHDTA,3671,2671
2672,27.5,39.3,OK,2026-01-15T09:25:00.000,CHD_S34_007,Sec 34/35 Road - Seg 7,"30.7629,76.7991",,CHANDIGARH,CHDTA,3672,2672
2673,32.0,33.8,OK,2026-01-15T09:25:00.000,CHD_S34_008,Sec 34/35 Road - Seg 8,"30.765,76.7996",,CHANDIGARH,CHDTA,3673,2673
2674,31.1,34.7,OK,2026-01-15T09:25:00.000,CHD_EL_001,Elante Mall Approach - Seg 1,"30.7061,76.8016",,CHANDIGARH,CHDTA,3674,2674
2675,33.0,32.7,OK,2026-01-15T09:25:00.000,CHD_EL_002,Elante Mall Approach - Seg 2,"30.7071,76.8024",,CHANDIGARH,CHDTA,3675,2675
2676,39.5,27.3,OK,2026-01-15T09:25:00.000,CHD_EL_003,Elante Mall Approach - Seg 3,"30.7081,76.8032",,CHANDIGARH,CHDTA,3676,2676
2677,28.1,38.4,OK,2026-01-15T09:25:00.000,CHD_EL_004,Elante Mall Approach - Seg 4,"30.7091,76.804",,CHANDIGARH,CHDTA,3677,2677
2678,29.6,36.5,OK,2026-01-15T09:25:00.000,CHD_EL_005,Elante Mall Approach - Seg 5,"30.7101,76.8048",,CHANDIGARH,CHDTA,3678,2678
2679,29.0,37.2,OK,2026-01-15T09:25:00.000,CHD_IT_001,IT Park Approach - Seg 1,"30.727,76.801",,CHANDIGARH,CHDTA,3679,2679
2680,26.8,40.3,OK,2026-01-15T09:25:00.000,CHD_IT_002,IT Park Approach - Seg 2,"30.728,76.8018",,CHANDIGARH,CHDTA,3680,2680
2681,27.4,39.4,OK,2026-01-15T09:25:00.000,CHD_IT_003,IT Park Approach - Seg 3,"30.729,76.8026",,CHANDIGARH,CHDTA,3681,2681
2682,35.3,30.6,OK,2026-01-15T09:25:00.000,CHD_IT_004,IT Park Approach - Seg 4,"30.73,76.8034",,CHANDIGARH,CHDTA,3682,2682
2683,37.4,28.9,OK,2026-01-15T09:25:00.000,CHD_IT_005,IT Park Approach - Seg 5,"30.731,76.8042",,CHANDIGARH,CHDTA,3683,2683
2684,35.5,30.4,OK,2026-01-15T09:25:00.000,CHD_PG_001,PGI Hospital Approach - Seg 1,"30.7646,76.776",,CHANDIGARH,CHDTA,3684,2684
2685,25.6,42.2,OK,2026-01-15T09:25:00.000,CHD_PG_002,PGI Hospital Approach - Seg 2,"30.7654,76.7766",,CHANDIGARH,CHDTA,3685,2685
2686,37.5,28.8,OK,2026-01-15T09:25:00.000,CHD_PG_003,PGI Hospital Approach - Seg 3,"30.7662,76.7772",,CHANDIGARH,CHDTA,3686,2686
2687,29.9,36.1,OK,2026-01-15T09:25:00.000,CHD_PG_004,PGI Hospital Approach - Seg 4,"30.767,76.7778",,CHANDIGARH,CHDTA,3687,2687
2688,26.4,40.9,OK,2026-01-15T09:25:00.000,CHD_PG_005,PGI Hospital Approach - Seg 5,"30.7678,76.7784",,CHANDIGARH,CHDTA,3688,2688
2689,28.7,37.6,OK,2026-01-15T09:25:00.000,CHD_IB_001,ISBT Approach - Seg 1,"30.7226,76.7511",,CHANDIGARH,CHDTA,3689,2689
2690,30.3,35.6,OK,2026-01-15T09:25:00.000,CHD_IB_002,ISBT Approach - Seg 2,"30.7235,76.7521",,CHANDIGARH,CHDTA,3690,2690
2691,32.7,33.0,OK,2026-01-15T09:25:00.000,CHD_IB_003,ISBT Approach - Seg 3,"30.7244,76.7531",,CHANDIGARH,CHDTA,3691,2691
2692,35.2,30.7,OK,2026-01-15T09:25:00.000,CHD_IB_004,ISBT Approach - Seg 4,"30.7253,76.7541",,CHANDIGARH,CHDTA,3692,2692
2693,28.9,37.4,OK,2026-01-15T09:25:00.000,CHD_IB_005,ISBT Approach - Seg 5,"30.7262,76.7551",,CHANDIGARH,CHDTA,3693,2693
2694,39.9,27.1,OK,2026-01-15T09:25:00.000,CHD_RG_001,Rock Garden Approach - Seg 1,"30.745,76.814",,CHANDIGARH,CHDTA,3694,2694
2695,25.5,42.4,OK,2026-01-15T09:25:00.000,CHD_RG_002,Rock Garden Approach - Seg 2,"30.7462,76.815",,CHANDIGARH,CHDTA,3695,2695
2696,31.1,34.7,OK,2026-01-15T09:25:00.000,CHD_RG_003,Rock Garden Approach - Seg 3,"30.7474,76.816",,CHANDIGARH,CHDTA,3696,2696
2697,31.8,34.0,OK,2026-01-15T09:25:00.000,CHD_RS_001,Rose Garden Approach - Seg 1,"30.738,76.782",,CHANDIGARH,CHDTA,3697,2697
2698,36.2,29.8,OK,2026-01-15T09:25:00.000,CHD_RS_002,Rose Garden Approach - Seg 2,"30.739,76.7828",,CHANDIGARH,CHDTA,3698,2698
2699,28.7,37.6,OK,2026-01-15T09:25:00.000,CHD_RS_003,Rose Garden Approach - Seg 3,"30.74,76.7836",,CHANDIGARH,CHDTA,3699,2699
2700,31.9,33.9,OK,2026-01-15T09:25:00.000,CHD_RS_004,Rose Garden Approach - Seg 4,"30.741,76.7844",,CHANDIGARH,CHDTA,3700,2700
2701,37.1,29.1,OK,2026-01-15T09:30:00.000,CHD_MM_001,Madhya Marg - Sec 1 to 2,"30.765,76.7764",,CHANDIGARH,CHDTA,3701,2701
2702,27.1,39.9,OK,2026-01-15T09:30:00.000,CHD_MM_002,Madhya Marg - Sec 2 to 3,"30.7623,76.7747",,CHANDIGARH,CHDTA,3702,2702
2703,25.2,42.9,OK,2026-01-15T09:30:00.000,CHD_MM_003,Madhya Marg - Sec 3 to 4,"30.7595,76.7754",,CHANDIGARH,CHDTA,3703,2703
2704,37.5,28.8,OK,2026-01-15T09:30:00.000,CHD_MM_004,Madhya Marg - Sec 4 to 5,"30.7568,76.7752",,CHANDIGARH,CHDTA,3704,2704
2705,39.7,27.2,OK,2026-01-15T09:30:00.000,CHD_MM_005,Madhya Marg - Sec 5 to 6,"30.7541,76.7767",,CHANDIGARH,CHDTA,3705,2705
2706,27.0,40.0,OK,2026-01-15T09:30:00.000,CHD_MM_006,Madhya Marg - Sec 6 to 7,"30.7514,76.7765",,CHANDIGARH,CHDTA,3706,2706
2707,37.4,28.9,OK,2026-01-15T09:30:00.000,CHD_MM_007,Madhya Marg - Sec 7 to 8,"30.7486,76.7771",,CHANDIGARH,CHDTA,3707,2707
2708,30.6,35.3,OK,2026-01-15T09:30:00.000,CHD_MM_008,Madhya Marg - Sec 8 to 9,"30.7459,76.7748",,CHANDIGARH,CHDTA,3708,2708
2709,34.5,31.3,OK,2026-01-15T09:30:00.000,CHD_MM_009,Madhya Marg - Sec 9 to 10,"30.7432,76.7758",,CHANDIGARH,CHDTA,3709,2709
2710,34.7,31.1,OK,2026-01-15T09:30:00.000,CHD_MM_010,Madhya Marg - Sec 10 to 11,"30.7405,76.7747",,CHANDIGARH,CHDTA,3710,2710
2711,33.7,32.0,OK,2026-01-15T09:30:00.000,CHD_MM_011,Madhya Marg - Sec 11 to 12,"30.7377,76.7752",,CHANDIGARH,CHDTA,3711,2711
2712,28.9,37.4,OK,2026-01-15T09:30:00.000,CHD_MM_012,Madhya Marg - Sec 12 to 13,"30.735,76.776",,CHANDIGARH,CHDTA,3712,2712
2713,37.2,29.0,OK,2026-01-15T09:30:00.000,CHD_MM_013,Madhya Marg - Sec 13 to 14,"30.7323,76.7747",,CHANDIGARH,CHDTA,3713,2713
2714,25.3,42.7,OK,2026-01-15T09:30:00.000,CHD_MM_014,Madhya Marg - Sec 14 to 15,"30.7295,76.7752",,CHANDIGARH,CHDTA,3714,2714
2715,26.0,41.5,OK,2026-01-15T09:30:00.000,CHD_MM_015,Madhya Marg - Sec 15 to 16,"30.7268,76.7764",,CHANDIGARH,CHDTA,3715,2715
2716,38.5,28.1,OK,2026-01-15T09:30:00.000,CHD_MM_016,Madhya Marg - Sec 16 to 17,"30.7241,76.7761",,CHANDIGARH,CHDTA,3716,2716
2717,31.7,34.1,OK,2026-01-15T09:30:00.000,CHD_MM_017,Madhya Marg - Sec 17 to 18,"30.7214,76.7752",,CHANDIGARH,CHDTA,3717,2717
2718,26.9,40.1,OK,2026-01-15T09:30:00.000,CHD_MM_018,Madhya Marg - Sec 18 to 19,"30.7186,76.7762",,CHANDIGARH,CHDTA,3718,2718
2719,38.6,28.0,OK,2026-01-15T09:30:00.000,CHD_MM_019,Madhya Marg - Sec 19 to 20,"30.7159,76.7769",,CHANDIGARH,CHDTA,3719,2719
2720,37.4,28.9,OK,2026-01-15T09:30:00.000,CHD_MM_020,Madhya Marg - Sec 20 to 21,"30.7132,76.7746",,CHANDIGARH,CHDTA,3720,2720
2721,30.0,36.0,OK,2026-01-15T09:30:00.000,CHD_MM_021,Madhya Marg - Sec 21 to 22,"30.7105,76.7769",,CHANDIGARH,CHDTA,3721,2721
2722,25.6,42.2,OK,2026-01-15T09:30:00.000,CHD_MM_022,Madhya Marg - Sec 22 to 23,"30.7077,76.7766",,CHANDIGARH,CHDTA,3722,2722
2723,31.9,33.9,OK,2026-01-15T09:30:00.000,CHD_MM_023,Madhya Marg - Sec 23 to 24,"30.705,76.7756",,CHANDIGARH,CHDTA,3723,2723
2724,27.5,39.3,OK,2026-01-15T09:30:00.000,CHD_JM_001,Jan Marg - Seg 1,"30.7516,76.77",,CHANDIGARH,CHDTA,3724,2724
2725,33.6,32.1,OK,2026-01-15T09:30:00.000,CHD_JM_002,Jan Marg - Seg 2,"30.7596,76.773",,CHANDIGARH,CHDTA,3725,2725
2726,37.3,29.0,OK,2026-01-15T09:30:00.000,CHD_JM_003,Jan Marg - Seg 3,"30.7534,76.776",,CHANDIGARH,CHDTA,3726,2726
2727,30.9,35.0,OK,2026-01-15T09:30:00.000,CHD_JM_004,Jan Marg - Seg 4,"30.7509,76.779",,CHANDIGARH,CHDTA,3727,2727
2728,25.4,42.5,OK,2026-01-15T09:30:00.000,CHD_JM_005,Jan Marg - Seg 5,"30.751,76.782",,CHANDIGARH,CHDTA,3728,2728
2729,35.2,30.7,OK,2026-01-15T09:30:00.000,CHD_JM_006,Jan Marg - Seg 6,"30.7585,76.785",,CHANDIGARH,CHDTA,3729,2729
2730,27.6,39.1,OK,2026-01-15T09:30:00.000,CHD_JM_007,Jan Marg - Seg 7,"30.756,76.788",,CHANDIGARH,CHDTA,3730,2730
2731,28.2,38.3,OK,2026-01-15T09:30:00.000,CHD_JM_008,Jan Marg - Seg 8,"30.7581,76.791",,CHANDIGARH,CHDTA,3731,2731
2732,27.8,38.8,OK,2026-01-15T09:30:00.000,CHD_JM_009,Jan Marg - Seg 9,"30.7573,76.794",,CHANDIGARH,CHDTA,3732,2732
2733,29.2,37.0,OK,2026-01-15T09:30:00.000,CHD_JM_010,Jan Marg - Seg 10,"30.7554,76.797",,CHANDIGARH,CHDTA,3733,2733
2734,38.3,28.2,OK,2026-01-15T09:30:00.000,CHD_JM_011,Jan Marg - Seg 11,"30.7597,76.8",,CHANDIGARH,CHDTA,3734,2734
2735,25.5,42.4,OK,2026-01-15T09:30:00.000,CHD_JM_012,Jan Marg - Seg 12,"30.7538,76.803",,CHANDIGARH,CHDTA,3735,2735
2736,34.3,31.5,OK,2026-01-15T09:30:00.000,CHD_JM_013,Jan Marg - Seg 13,"30.7555,76.806",,CHANDIGARH,CHDTA,3736,2736
2737,28.7,37.6,OK,2026-01-15T09:30:00.000,CHD_JM_014,Jan Marg - Seg 14,"30.7583,76.809",,CHANDIGARH,CHDTA,3737,2737
2738,29.4,36.7,OK,2026-01-15T09:30:00.000,CHD_JM_015,Jan Marg - Seg 15,"30.7562,76.812",,CHANDIGARH,CHDTA,3738,2738
2739,31.2,34.6,OK,2026-01-15T09:30:00.000,CHD_JM_016,Jan Marg - Seg 16,"30.7586,76.815",,CHANDIGARH,CHDTA,3739,2739
2740,33.3,32.4,OK,2026-01-15T09:30:00.000,CHD_DM_001,Dakshin Marg - Seg 1,"30.7208,76.77",,CHANDIGARH,CHDTA,3740,2740
2741,25.9,41.7,OK,2026-01-15T09:30:00.000,CHD_DM_002,Dakshin Marg - Seg 2,"30.722,76.7733",,CHANDIGARH,CHDTA,3741,2741
2742,29.2,37.0,OK,2026-01-15T09:30:00.000,CHD_DM_003,Dakshin Marg - Seg 3,"30.7155,76.7767",,CHANDIGARH,CHDTA,3742,2742
2743,27.1,39.9,OK,2026-01-15T09:30:00.000,CHD_DM_004,Dakshin Marg - Seg 4,"30.7173,76.78",,CHANDIGARH,CHDTA,3743,2743
2744,28.0,38.6,OK,2026-01-15T09:30:00.000,CHD_DM_005,Dakshin Marg - Seg 5,"30.7179,76.7833",,CHANDIGARH,CHDTA,3744,2744
2745,38.3,28.2,OK,2026-01-15T09:30:00.000,CHD_DM_006,Dakshin Marg - Seg 6,"30.7158,76.7867",,CHANDIGARH,CHDTA,3745,2745
2746,32.9,32.8,OK,2026-01-15T09:30:00.000,CHD_DM_007,Dakshin Marg - Seg 7,"30.7173,76.79",,CHANDIGARH,CHDTA,3746,2746
2747,34.5,31.3,OK,2026-01-15T09:30:00.000,CHD_DM_008,Dakshin Marg - Seg 8,"30.716,76.7933",,CHANDIGARH,CHDTA,3747,2747
2748,37.0,29.2,OK,2026-01-15T09:30:00.000,CHD_DM_009,Dakshin Marg - Seg 9,"30.7178,76.7967",,CHANDIGARH,CHDTA,3748,2748
2749,36.9,29.3,OK,2026-01-15T09:30:00.000,CHD_DM_010,Dakshin Marg - Seg 10,"30.7214,76.8",,CHANDIGARH,CHDTA,3749,2749
2750,39.8,27.1,OK,2026-01-15T09:30:00.000,CHD_DM_011,Dakshin Marg - Seg 11,"30.7186,76.8033",,CHANDIGARH,CHDTA,3750,2750
2751,36.7,29.4,OK,2026-01-15T09:30:00.000,CHD_DM_012,Dakshin Marg - Seg 12,"30.7187,76.8067",,CHANDIGARH,CHDTA,3751,2751
2752,30.4,35.5,OK,2026-01-15T09:30:00.000,CHD_DM_013,Dakshin Marg - Seg 13,"30.7171,76.81",,CHANDIGARH,CHDTA,3752,2752
2753,33.2,32.5,OK,2026-01-15T09:30:00.000,CHD_DM_014,Dakshin Marg - Seg 14,"30.7177,76.8133",,CHANDIGARH,CHDTA,3753,2753
2754,32.3,33.4,OK,2026-01-15T09:30:00.000,CHD_DM_015,Dakshin Marg - Seg 15,"30.7244,76.8167",,CHANDIGARH,CHDTA,3754,2754
2755,38.7,27.9,OK,2026-01-15T09:30:00.000,CHD_DM_016,Dakshin Marg - Seg 16,"30.7215,76.82",,CHANDIGARH,CHDTA,3755,2755
2756,32.5,33.2,OK,2026-01-15T09:30:00.000,CHD_HM_001,Himalaya Marg - Seg 1,"30.723,76.75",,CHANDIGARH,CHDTA,3756,2756
2757,30.8,35.1,OK,2026-01-15T09:30:00.000,CHD_HM_002,Himalaya Marg - Seg 2,"30.7209,76.7532",,CHANDIGARH,CHDTA,3757,2757
2758,27.7,39.0,OK,2026-01-15T09:30:00.000,CHD_HM_003,Himalaya Marg - Seg 3,"30.7236,76.7564",,CHANDIGARH,CHDTA,3758,2758
2759,29.8,36.2,OK,2026-01-15T09:30:00.000,CHD_HM_004,Himalaya Marg - Seg 4,"30.7208,76.7595",,CHANDIGARH,CHDTA,3759,2759
2760,28.3,38.2,OK,2026-01-15T09:30:00.000,CHD_HM_005,Himalaya Marg - Seg 5,"30.7219,76.7627",,CHANDIGARH,CHDTA,3760,2760
2761,38.4,28.1,OK,2026-01-15T09:30:00.000,CHD_HM_006,Himalaya Marg - Seg 6,"30.7249,76.7659",,CHANDIGARH,CHDTA,3761,2761
2762,36.7,29.4,OK,2026-01-15T09:30:00.000,CHD_HM_007,Himalaya Marg - Seg 7,"30.7232,76.7691",,CHANDIGARH,CHDTA,3762,2762
2763,25.9,41.7,OK,2026-01-15T09:30:00.000,CHD_HM_008,Himalaya Marg - Seg 8,"30.7228,76.7723",,CHANDIGARH,CHDTA,3763,2763
2764,39.9,27.1,OK,2026-01-15T09:30:00.000,CHD_HM_009,Himalaya Marg - Seg 9,"30.7234,76.7755",,CHANDIGARH,CHDTA,3764,2764
2765,32.9,32.8,OK,2026-01-15T09:30:00.000,CHD_HM_010,Himalaya Marg - Seg 10,"30.7242,76.7786",,CHANDIGARH,CHDTA,3765,2765
